PropertyID,ParcelID,LandUse,PropertyAddress,PropertyCity,Acreage,TaxDistrict,LandValue,BuildingValue,TotalValue,YearBuilt,Bedrooms,FullBath,HalfBath,OwnerID
18786,097 08 0 081.00,SINGLE FAMILY,6044  PORT ANADARKO TRL, HERMITAGE,0.54,GENERAL SERVICES DISTRICT,41000.0,108600.0,149600.0,1985,4,3,0,23617
51097,097 08 0 082.00,SINGLE FAMILY,6048 PORT ANADARKO  TRL, HERMITAGE,0.46,GENERAL SERVICES DISTRICT,41000.0,145100.0,186100.0,1980,4,3,0,23618
11896,097 08 0 099.00,SINGLE FAMILY,4112  HELENA BAY CT, HERMITAGE,0.35,GENERAL SERVICES DISTRICT,41000.0,156400.0,197400.0,1998,3,3,0,23620
15856,097 08 0 106.00,SINGLE FAMILY,4133  HELENA BAY CT, HERMITAGE,0.35,GENERAL SERVICES DISTRICT,41000.0,192000.0,233000.0,2001,3,2,1,23621
3588,097 09 0 004.00,SINGLE FAMILY,638  LARCHWOOD DR, NASHVILLE,0.32,URBAN SERVICES DISTRICT,28600.0,77600.0,106200.0,1965,3,1,0,23668
18782,097 09 0 019.00,SINGLE FAMILY,3402  LAUER DR, NASHVILLE,0.17,URBAN SERVICES DISTRICT,28600.0,63700.0,92300.0,1965,3,1,0,23669
20235,097 13 0 004.00,SINGLE FAMILY,125  NEEDLES CT, NASHVILLE,0.3,GENERAL SERVICES DISTRICT,26000.0,115100.0,141100.0,1981,3,2,0,23670
12615,098 00 0 029.00,SINGLE FAMILY,3128  EARHART RD, HERMITAGE,0.31,GENERAL SERVICES DISTRICT,36000.0,102200.0,138200.0,2013,3,2,0,23699
33540,098 00 0 089.00,SINGLE FAMILY,3117  EARHART RD, HERMITAGE,0.65,GENERAL SERVICES DISTRICT,36000.0,100600.0,136600.0,1968,3,2,0,23706
47446,098 01 0 004.00,SINGLE FAMILY,5928  PORT ANADARKO TRL, HERMITAGE,0.53,GENERAL SERVICES DISTRICT,41000.0,149300.0,197900.0,1972,3,2,0,23715
9174,098 01 0 008.00,SINGLE FAMILY,5912  PORT ANADARKO TRL, HERMITAGE,0.51,GENERAL SERVICES DISTRICT,41000.0,171800.0,212800.0,1972,4,2,0,23716
25416,098 01 0 017.00,SINGLE FAMILY,4071  PORT CLEBURNE LN, HERMITAGE,0.48,GENERAL SERVICES DISTRICT,41000.0,129100.0,170100.0,1972,4,3,0,23717
51099,098 01 0 022.00,SINGLE FAMILY,4086 LAKE  PKWY, HERMITAGE,0.51,GENERAL SERVICES DISTRICT,41000.0,115300.0,156300.0,1972,3,2,0,23718
4889,098 01 0 029.00,SINGLE FAMILY,4059  LAKE PKWY, HERMITAGE,0.51,GENERAL SERVICES DISTRICT,41000.0,130600.0,171600.0,1973,4,3,0,23719
10072,098 01 0 029.00,SINGLE FAMILY,4059  LAKE PKWY, HERMITAGE,0.51,GENERAL SERVICES DISTRICT,41000.0,130600.0,171600.0,1973,4,3,0,23719
24180,098 01 0 035.00,SINGLE FAMILY,5919  PORT ANADARKO TRL, HERMITAGE,0.36,GENERAL SERVICES DISTRICT,41000.0,153100.0,194100.0,1982,3,2,0,23721
45759,098 01 0 037.00,SINGLE FAMILY,5911  PORT ANADARKO TRL, HERMITAGE,0.55,GENERAL SERVICES DISTRICT,41000.0,113400.0,154400.0,1979,3,2,0,23722
38512,098 01 0 037.00,SINGLE FAMILY,5911  PORT ANADARKO TRL, HERMITAGE,0.55,GENERAL SERVICES DISTRICT,41000.0,113400.0,154400.0,1979,3,2,0,23722
33541,098 01 0 047.00,SINGLE FAMILY,5104  ROXBOROUGH DR, HERMITAGE,0.44,GENERAL SERVICES DISTRICT,27000.0,111500.0,138500.0,1981,4,2,0,23724
35291,098 01 0 047.00,SINGLE FAMILY,5104  ROXBOROUGH DR, HERMITAGE,0.44,GENERAL SERVICES DISTRICT,27000.0,111500.0,138500.0,1981,4,2,0,23724
36914,098 01 0 052.00,SINGLE FAMILY,5124  ROXBOROUGH DR, HERMITAGE,0.37,GENERAL SERVICES DISTRICT,27000.0,119500.0,146500.0,1983,3,1,1,23726
26491,098 01 0 067.00,SINGLE FAMILY,5177  ROXBOROUGH DR, HERMITAGE,0.48,GENERAL SERVICES DISTRICT,27000.0,110500.0,137500.0,1979,3,3,0,23727
15861,098 01 0 076.00,SINGLE FAMILY,5157  ROXBOROUGH DR, HERMITAGE,0.42,GENERAL SERVICES DISTRICT,27000.0,103500.0,130500.0,1983,3,2,0,23728
36915,098 01 0 091.00,SINGLE FAMILY,5917  S NEW HOPE RD, HERMITAGE,0.36,GENERAL SERVICES DISTRICT,27000.0,107900.0,134900.0,1983,3,2,0,23730
28523,098 01 0 097.00,SINGLE FAMILY,5108  LANA RENEE CT, HERMITAGE,0.46,GENERAL SERVICES DISTRICT,27000.0,112500.0,152100.0,1979,3,3,0,23731
45760,098 01 0 098.00,SINGLE FAMILY,5104  LANA RENEE CT, HERMITAGE,0.52,GENERAL SERVICES DISTRICT,27000.0,114600.0,146500.0,1979,3,2,0,23732
49229,098 01 0 102.00,SINGLE FAMILY,5109 LANA RENEE  CT, HERMITAGE,0.38,GENERAL SERVICES DISTRICT,27000.0,116200.0,143200.0,1979,3,2,0,23733
9175,098 01 0 109.00,SINGLE FAMILY,5700  ST CHARLES CT, HERMITAGE,0.36,GENERAL SERVICES DISTRICT,27000.0,156600.0,183600.0,1985,3,3,0,23734
11086,098 01 0 110.00,SINGLE FAMILY,5704  ST CHARLES CT, HERMITAGE,0.36,GENERAL SERVICES DISTRICT,27000.0,128300.0,155300.0,1985,3,3,0,23735
15862,098 01 0 120.00,SINGLE FAMILY,5709  ST CHARLES CT, HERMITAGE,0.04,GENERAL SERVICES DISTRICT,27000.0,121800.0,148800.0,1984,3,3,0,23736
55050,098 01 0 120.00,SINGLE FAMILY,5709 ST CHARLES  CT, HERMITAGE,0.04,GENERAL SERVICES DISTRICT,27000.0,121800.0,148800.0,1984,3,3,0,23736
49230,098 02 0 002.00,SINGLE FAMILY,5184 ROXBOROUGH  DR, HERMITAGE,0.75,GENERAL SERVICES DISTRICT,27000.0,102900.0,129900.0,1983,3,2,0,23738
3592,098 02 0 016.00,SINGLE FAMILY,5212  ALYADAR DR, HERMITAGE,0.46,GENERAL SERVICES DISTRICT,27000.0,111500.0,138500.0,1979,3,2,0,23739
39751,098 02 0 018.00,SINGLE FAMILY,5204  LANA RENEE CT, HERMITAGE,0.39,GENERAL SERVICES DISTRICT,27000.0,113800.0,140800.0,1979,3,3,0,23740
36916,098 02 0 026.00,SINGLE FAMILY,5141  LANA RENEE CT, HERMITAGE,0.49,GENERAL SERVICES DISTRICT,27000.0,111000.0,138000.0,1979,3,2,0,23741
18790,098 02 0 031.00,SINGLE FAMILY,5209  ALYADAR DR, HERMITAGE,0.4,GENERAL SERVICES DISTRICT,27000.0,101200.0,128200.0,1978,3,2,0,23742
42316,098 02 0 033.00,SINGLE FAMILY,5201  ALYADAR DR, HERMITAGE,0.41,GENERAL SERVICES DISTRICT,27000.0,112400.0,139400.0,1979,3,3,0,23743
45761,098 02 0 034.00,SINGLE FAMILY,5185  ROXBOROUGH DR, HERMITAGE,0.38,GENERAL SERVICES DISTRICT,27000.0,95500.0,122500.0,1981,3,2,0,23744
18791,098 02 0 036.00,SINGLE FAMILY,5220  LANA RENEE CT, HERMITAGE,0.35,GENERAL SERVICES DISTRICT,27000.0,128700.0,155700.0,1992,3,2,0,23745
6132,098 02 0 044.00,SINGLE FAMILY,5325  ROXBOROUGH PASS, HERMITAGE,0.35,GENERAL SERVICES DISTRICT,27000.0,119800.0,146800.0,1993,3,2,0,23746
39752,098 02 0 050.00,SINGLE FAMILY,5336  ROXBOROUGH PASS, HERMITAGE,0.36,GENERAL SERVICES DISTRICT,27000.0,126800.0,153800.0,1992,3,3,0,23747
17295,098 02 0 056.00,SINGLE FAMILY,5312  ROXBOROUGH PASS, HERMITAGE,0.35,GENERAL SERVICES DISTRICT,27000.0,132300.0,159300.0,1993,3,2,0,23748
8208,098 02 0 057.00,SINGLE FAMILY,5308  ROXBOROUGH PASS, HERMITAGE,0.35,GENERAL SERVICES DISTRICT,27000.0,118900.0,145900.0,1993,3,3,0,23749
23095,098 02 0 064.00,SINGLE FAMILY,5420  ROXBOROUGH PT, HERMITAGE,0.6,GENERAL SERVICES DISTRICT,27000.0,152100.0,179100.0,1995,3,3,0,23750
53543,098 02 0 066.00,SINGLE FAMILY,5412 ROXBOROUGH  PT, HERMITAGE,0.35,GENERAL SERVICES DISTRICT,27000.0,137800.0,164800.0,1994,3,2,0,23751
41030,098 05 0 003.00,SINGLE FAMILY,6020  PORT JAMAICA DR, HERMITAGE,0.64,GENERAL SERVICES DISTRICT,41000.0,193800.0,236700.0,1974,4,3,0,23752
33542,098 05 0 010.00,SINGLE FAMILY,6033  PORT JAMAICA DR, HERMITAGE,0.54,GENERAL SERVICES DISTRICT,41000.0,166800.0,207800.0,1976,4,2,0,23753
15863,098 05 0 015.00,SINGLE FAMILY,6013  PORT JAMAICA DR, HERMITAGE,0.48,GENERAL SERVICES DISTRICT,41000.0,124700.0,165700.0,1976,2,2,0,23754
51101,098 05 0 019.00,SINGLE FAMILY,4016 PORT JAMAICA  CT, HERMITAGE,0.55,GENERAL SERVICES DISTRICT,41000.0,153800.0,194800.0,1974,4,3,1,23755
53544,098 05 0 022.00,SINGLE FAMILY,4005 PORT JAMAICA  CT, HERMITAGE,0.42,GENERAL SERVICES DISTRICT,41000.0,135600.0,176600.0,1979,3,2,0,23756
18792,098 05 0 027.00,SINGLE FAMILY,5904  NEW HOPE CT, HERMITAGE,0.34,GENERAL SERVICES DISTRICT,27000.0,87600.0,122300.0,1976,3,2,0,23757
43384,098 05 0 030.00,SINGLE FAMILY,5916  NEW HOPE CT, HERMITAGE,0.39,GENERAL SERVICES DISTRICT,27000.0,127800.0,163300.0,1976,4,3,0,23758
3593,098 05 0 036.00,SINGLE FAMILY,5940  NEW HOPE CT, HERMITAGE,0.34,GENERAL SERVICES DISTRICT,27000.0,109700.0,150200.0,1979,3,2,0,23759
15864,098 05 0 038.00,SINGLE FAMILY,5941  NEW HOPE CT, HERMITAGE,0.52,GENERAL SERVICES DISTRICT,27000.0,77000.0,111700.0,1976,3,2,0,23760
31682,098 05 0 045.00,SINGLE FAMILY,5913  NEW HOPE CT, HERMITAGE,0.39,GENERAL SERVICES DISTRICT,27000.0,103700.0,130700.0,1978,4,2,0,23761
43385,098 05 0 046.00,SINGLE FAMILY,5909  NEW HOPE CT, HERMITAGE,0.41,GENERAL SERVICES DISTRICT,27000.0,79300.0,109300.0,1976,4,2,0,23762
17296,098 05 0 048.00,SINGLE FAMILY,5880  S NEW HOPE RD, HERMITAGE,0.41,GENERAL SERVICES DISTRICT,27000.0,92100.0,131300.0,1976,3,2,0,23763
52282,098 05 0 048.00,SINGLE FAMILY,5880 S NEW HOPE  RD, HERMITAGE,0.41,GENERAL SERVICES DISTRICT,27000.0,92100.0,131300.0,1976,3,2,0,23763
7329,098 05 0 055.00,SINGLE FAMILY,5852  S NEW HOPE RD, HERMITAGE,0.42,GENERAL SERVICES DISTRICT,27000.0,83900.0,119700.0,1977,3,2,0,23765
11087,098 05 0 060.00,SINGLE FAMILY,516  NEWCASTLE LN, HERMITAGE,0.75,GENERAL SERVICES DISTRICT,27000.0,101100.0,128100.0,1979,3,2,0,23766
20238,098 05 0 084.00,SINGLE FAMILY,6065  PORT ANADARKO TRL, HERMITAGE,0.5,GENERAL SERVICES DISTRICT,41000.0,165400.0,206400.0,1980,4,3,0,23767
35292,098 05 0 087.00,SINGLE FAMILY,4136  HELENA BAY CT, HERMITAGE,0.5,GENERAL SERVICES DISTRICT,41000.0,190100.0,231100.0,2006,4,2,1,23768
49231,098 05 0 091.00,SINGLE FAMILY,5084 BELL  RD, HERMITAGE,0.34,GENERAL SERVICES DISTRICT,27000.0,127600.0,159400.0,1979,3,2,0,23769
53545,098 05 0 092.00,SINGLE FAMILY,5080 BELL  RD, HERMITAGE,0.41,GENERAL SERVICES DISTRICT,27000.0,103100.0,130100.0,1980,3,2,0,23770
49232,098 05 0 100.00,ZERO LOT LINE,5100 HUNTERS POINT  LN, HERMITAGE,0.18,GENERAL SERVICES DISTRICT,19000.0,84700.0,103700.0,1994,3,3,0,23771
45762,098 05 0 103.00,ZERO LOT LINE,5114  HUNTERS POINT LN, HERMITAGE,0.17,GENERAL SERVICES DISTRICT,19000.0,73300.0,93400.0,1984,2,1,1,23772
21743,098 05 0 105.00,ZERO LOT LINE,5122  HUNTERS POINT LN, HERMITAGE,0.18,GENERAL SERVICES DISTRICT,15200.0,75300.0,90500.0,1984,2,1,1,23773
11897,098 05 0 109.00,ZERO LOT LINE,5138  HUNTERS POINT LN, HERMITAGE,0.18,GENERAL SERVICES DISTRICT,19000.0,75300.0,94800.0,1984,2,1,1,23774
52283,098 05 0 117.00,ZERO LOT LINE,5225 DOVE  TRL, HERMITAGE,0.31,GENERAL SERVICES DISTRICT,19000.0,74300.0,93300.0,1984,2,1,1,23775
20239,098 05 0 124.00,SINGLE FAMILY,5148  HUNTERS POINT LN, HERMITAGE,0.36,GENERAL SERVICES DISTRICT,19000.0,81600.0,110300.0,1992,3,2,0,23776
18793,098 05 0 136.00,DUPLEX,5165  HUNTERS POINT LN, HERMITAGE,0.39,GENERAL SERVICES DISTRICT,19000.0,91600.0,110600.0,1985,4,2,0,23777
11898,098 05 0 142.00,ZERO LOT LINE,5305  HUNTERS POINT CT, HERMITAGE,0.17,GENERAL SERVICES DISTRICT,19000.0,87200.0,106200.0,1994,3,3,0,23778
51102,098 05 0 145.00,ZERO LOT LINE,5141 HUNTERS POINT  LN, HERMITAGE,0.19,GENERAL SERVICES DISTRICT,19000.0,74900.0,93900.0,1985,2,1,1,23779
28524,098 05 0 146.00,ZERO LOT LINE,5137  HUNTERS POINT LN, HERMITAGE,0.22,GENERAL SERVICES DISTRICT,19000.0,64400.0,83400.0,1984,2,1,0,23780
14740,098 05 0 147.00,ZERO LOT LINE,5133  HUNTERS POINT LN, HERMITAGE,0.22,GENERAL SERVICES DISTRICT,19000.0,84300.0,105500.0,1984,2,1,1,23781
49233,098 05 0 147.00,ZERO LOT LINE,5133 HUNTERS POINT  LN, HERMITAGE,0.22,GENERAL SERVICES DISTRICT,19000.0,84300.0,105500.0,1984,2,1,1,23781
53546,098 05 0 158.00,ZERO LOT LINE,5106 HUNTERS POINT  LN, HERMITAGE,0.17,GENERAL SERVICES DISTRICT,19000.0,75800.0,95400.0,1984,2,1,1,23783
51103,098 05 0 159.00,ZERO LOT LINE,5108 HUNTERS POINT  LN, HERMITAGE,0.17,GENERAL SERVICES DISTRICT,19000.0,73400.0,93600.0,1984,2,1,1,23784
47447,098 05 0 164.00,ZERO LOT LINE,5120  HUNTERS POINT LN, HERMITAGE,0.17,GENERAL SERVICES DISTRICT,15200.0,72000.0,89400.0,1984,3,1,1,23785
35293,098 05 0 168.00,ZERO LOT LINE,5140  HUNTERS POINT LN, HERMITAGE,0.2,GENERAL SERVICES DISTRICT,19000.0,75000.0,94500.0,1984,2,1,1,23786
14741,098 05 0 186.00,ZERO LOT LINE,5211  DOVE TRL, HERMITAGE,0.19,GENERAL SERVICES DISTRICT,19000.0,87700.0,106700.0,1985,2,1,1,23787
11899,098 05 0 189.00,ZERO LOT LINE,5173  HUNTERS POINT LN, HERMITAGE,0.15,GENERAL SERVICES DISTRICT,19000.0,84400.0,103400.0,1995,3,3,0,23788
56435,098 05 0 189.00,ZERO LOT LINE,5173 HUNTERS POINT  LN, HERMITAGE,0.15,GENERAL SERVICES DISTRICT,19000.0,84400.0,103400.0,1995,3,3,0,23788
29878,098 05 0 190.00,ZERO LOT LINE,5169  HUNTERS POINT LN, HERMITAGE,0.18,GENERAL SERVICES DISTRICT,19000.0,84400.0,103400.0,1995,3,3,0,23790
38513,098 05 0 190.00,ZERO LOT LINE,5169  HUNTERS POINT LN, HERMITAGE,0.18,GENERAL SERVICES DISTRICT,19000.0,84400.0,103400.0,1995,3,3,0,23790
18801,098 09 0 002.00,SINGLE FAMILY,5705  S NEW HOPE RD, HERMITAGE,0.39,GENERAL SERVICES DISTRICT,43000.0,171000.0,214000.0,1998,3,2,0,24016
15870,098 09 0 004.00,SINGLE FAMILY,5004  JOHN HAGAR RD, HERMITAGE,0.35,GENERAL SERVICES DISTRICT,43000.0,165600.0,208600.0,1998,3,2,0,24017
15871,098 09 0 007.00,SINGLE FAMILY,5016  JOHN HAGAR RD, HERMITAGE,0.39,GENERAL SERVICES DISTRICT,43000.0,151000.0,194000.0,1999,3,2,0,24018
354,098 09 0 009.00,SINGLE FAMILY,5717  S NEW HOPE RD, HERMITAGE,0.35,GENERAL SERVICES DISTRICT,43000.0,184400.0,227400.0,1999,3,2,0,24019
20245,098 09 0 010.00,SINGLE FAMILY,5721  S NEW HOPE RD, HERMITAGE,0.35,GENERAL SERVICES DISTRICT,43000.0,174100.0,217100.0,1999,4,2,1,24020
44043,102 03 0 004.00,SINGLE FAMILY,633  GALAXIE DR, NASHVILLE,0.25,URBAN SERVICES DISTRICT,31000.0,144400.0,175400.0,1963,3,1,1,24168
44044,102 03 0 013.00,SINGLE FAMILY,615  GALAXIE DR, NASHVILLE,0.27,URBAN SERVICES DISTRICT,31000.0,118800.0,149800.0,1962,3,1,0,24169
8847,102 03 0 022.00,SINGLE FAMILY,603  COMET DR, NASHVILLE,0.23,URBAN SERVICES DISTRICT,31000.0,144200.0,175200.0,1962,3,1,1,24170
22650,102 03 0 027.00,SINGLE FAMILY,614  GALAXIE DR, NASHVILLE,0.37,URBAN SERVICES DISTRICT,31000.0,111600.0,142600.0,1966,2,1,0,24171
8848,102 03 0 028.00,SINGLE FAMILY,612  GALAXIE DR, NASHVILLE,0.25,URBAN SERVICES DISTRICT,31000.0,93600.0,124600.0,1962,3,1,1,24172
36421,102 03 0 031.00,SINGLE FAMILY,411  STARLINER CT, NASHVILLE,0.27,URBAN SERVICES DISTRICT,31000.0,122800.0,154400.0,1962,3,1,1,24173
19757,102 03 0 032.00,SINGLE FAMILY,409  STARLINER CT, NASHVILLE,0.22,URBAN SERVICES DISTRICT,31000.0,88100.0,119100.0,1962,3,1,1,24174
15501,102 03 0 037.00,SINGLE FAMILY,612  CONTINENTAL DR, NASHVILLE,0.25,URBAN SERVICES DISTRICT,31000.0,109900.0,140900.0,1965,3,1,1,24175
36422,102 03 0 037.00,SINGLE FAMILY,612  CONTINENTAL DR, NASHVILLE,0.25,URBAN SERVICES DISTRICT,31000.0,109900.0,140900.0,1965,3,1,1,24175
29413,102 03 0 051.00,SINGLE FAMILY,514  CONTINENTAL DR, NASHVILLE,0.27,URBAN SERVICES DISTRICT,31000.0,128200.0,159200.0,1965,3,1,0,24177
34677,102 03 0 052.00,SINGLE FAMILY,512  CONTINENTAL DR, NASHVILLE,0.25,URBAN SERVICES DISTRICT,31000.0,124900.0,155900.0,1965,3,1,1,24178
26165,102 03 0 053.00,SINGLE FAMILY,510  CONTINENTAL DR, NASHVILLE,0.25,URBAN SERVICES DISTRICT,31000.0,116000.0,147000.0,1965,3,1,0,24179
27141,102 03 0 053.00,SINGLE FAMILY,510  CONTINENTAL DR, NASHVILLE,0.25,URBAN SERVICES DISTRICT,31000.0,116000.0,147000.0,1965,3,1,0,24179
36423,102 03 0 055.00,SINGLE FAMILY,506  CONTINENTAL DR, NASHVILLE,0.25,URBAN SERVICES DISTRICT,31000.0,111600.0,142600.0,1965,3,1,1,24181
41861,102 03 0 063.00,SINGLE FAMILY,523  CONTINENTAL DR, NASHVILLE,0.21,URBAN SERVICES DISTRICT,31000.0,132000.0,163000.0,1965,3,1,1,24182
2018,102 03 0 065.00,SINGLE FAMILY,519  CONTINENTAL DR, NASHVILLE,0.32,URBAN SERVICES DISTRICT,31000.0,134400.0,165400.0,1965,3,1,1,24183
31005,102 03 0 065.00,SINGLE FAMILY,519  CONTINENTAL DR, NASHVILLE,0.32,URBAN SERVICES DISTRICT,31000.0,134400.0,165400.0,1965,3,1,1,24183
24975,102 03 0 070.00,SINGLE FAMILY,509  CONTINENTAL DR, NASHVILLE,0.23,URBAN SERVICES DISTRICT,31000.0,113100.0,144100.0,1965,3,1,1,24185
31006,102 03 0 072.00,SINGLE FAMILY,504  CONTINENTAL DR, NASHVILLE,0.23,URBAN SERVICES DISTRICT,31000.0,109500.0,140500.0,1965,3,1,0,24186
10726,102 03 0 078.00,SINGLE FAMILY,504  LANDAU DR, NASHVILLE,0.23,URBAN SERVICES DISTRICT,31000.0,108800.0,150700.0,1965,3,1,0,24187
9772,102 03 0 079.00,SINGLE FAMILY,508  LANDAU DR, NASHVILLE,0.25,URBAN SERVICES DISTRICT,31000.0,111300.0,142300.0,1965,3,1,1,24188
22651,102 03 0 088.00,SINGLE FAMILY,6518  SPRINT DR, NASHVILLE,0.29,URBAN SERVICES DISTRICT,31000.0,141900.0,172900.0,1965,3,1,1,24189
8849,102 03 0 089.00,SINGLE FAMILY,6514  SPRINT DR, NASHVILLE,0.25,URBAN SERVICES DISTRICT,31000.0,114300.0,145300.0,1965,3,1,0,24190
6945,102 03 0 093.00,SINGLE FAMILY,6527  SPRINT DR, NASHVILLE,0.37,URBAN SERVICES DISTRICT,31000.0,137200.0,168200.0,1965,3,1,1,24191
44045,102 03 0 098.00,SINGLE FAMILY,6522  MARAUDER DR, NASHVILLE,0.29,URBAN SERVICES DISTRICT,31000.0,132300.0,165900.0,1966,3,1,1,24193
40548,102 03 0 101.00,SINGLE FAMILY,6515  MARAUDER DR, NASHVILLE,0.26,URBAN SERVICES DISTRICT,31000.0,145000.0,176000.0,1965,4,2,0,24194
44046,102 03 0 103.00,SINGLE FAMILY,6523  MARAUDER DR, NASHVILLE,0.25,URBAN SERVICES DISTRICT,31000.0,111300.0,142300.0,1966,2,1,0,24195
9773,102 03 0 108.00,SINGLE FAMILY,6543  MARAUDER DR, NASHVILLE,0.26,URBAN SERVICES DISTRICT,31000.0,144900.0,175900.0,1965,3,3,0,24196
16875,102 03 0 130.00,SINGLE FAMILY,6556  MARAUDER DR, NASHVILLE,0.29,URBAN SERVICES DISTRICT,31000.0,167400.0,198400.0,1966,3,1,1,24197
38012,102 03 0 136.00,SINGLE FAMILY,6553  MARAUDER DR, NASHVILLE,0.27,URBAN SERVICES DISTRICT,31000.0,157400.0,188400.0,1966,3,2,0,24198
11681,102 03 0 152.00,SINGLE FAMILY,424  ANNEX AVE, NASHVILLE,0.28,URBAN SERVICES DISTRICT,31000.0,132600.0,167300.0,1966,4,2,0,24200
13309,102 03 0 165.00,SINGLE FAMILY,398  ANNEX AVE, NASHVILLE,0.26,URBAN SERVICES DISTRICT,31000.0,101700.0,132700.0,1966,3,1,0,24201
54524,102 03 0 169.00,SINGLE FAMILY,390 ANNEX  AVE, NASHVILLE,0.27,URBAN SERVICES DISTRICT,31000.0,126900.0,157900.0,1967,3,1,1,24202
18312,102 03 0 189.00,SINGLE FAMILY,6536  UPTON LN, NASHVILLE,0.3,URBAN SERVICES DISTRICT,31000.0,112500.0,143500.0,1968,3,1,1,24203
32963,102 03 0 200.00,DUPLEX,6515  THUNDERBIRD DR, NASHVILLE,0.25,URBAN SERVICES DISTRICT,31000.0,104500.0,135500.0,1973,4,2,0,24205
45216,102 04 0 014.00,SINGLE FAMILY,602  GALAXIE DR, NASHVILLE,0.28,URBAN SERVICES DISTRICT,31000.0,143800.0,174800.0,1965,3,1,1,24206
34678,102 04 0 019.00,SINGLE FAMILY,6411  RANCHERO DR, NASHVILLE,0.35,URBAN SERVICES DISTRICT,31000.0,155200.0,186200.0,1966,3,1,1,24207
19758,102 04 0 022.00,SINGLE FAMILY,6452  THUNDERBIRD DR, NASHVILLE,0.36,URBAN SERVICES DISTRICT,31000.0,110400.0,141400.0,1965,3,1,1,24208
16876,102 04 0 025.00,SINGLE FAMILY,512  STARLINER DR, NASHVILLE,0.24,URBAN SERVICES DISTRICT,31000.0,105400.0,136400.0,1966,3,1,1,24209
40549,102 04 0 040.00,DUPLEX,6435  THUNDERBIRD DR, NASHVILLE,0.25,URBAN SERVICES DISTRICT,31000.0,91500.0,122500.0,1970,4,2,0,24210
11480,102 04 0 046.00,SINGLE FAMILY,6526  PREMIER DR, NASHVILLE,0.29,URBAN SERVICES DISTRICT,32000.0,125600.0,157600.0,1963,4,2,0,24211
5386,102 04 0 069.00,SINGLE FAMILY,6409  PREMIER DR, NASHVILLE,0.28,URBAN SERVICES DISTRICT,32000.0,153800.0,191900.0,1962,4,2,0,24212
3214,102 04 0 116.00,SINGLE FAMILY,6456  THUNDERBIRD DR, NASHVILLE,0.19,URBAN SERVICES DISTRICT,31000.0,113000.0,144000.0,1965,3,1,1,24215
48620,102 04 0 118.00,SINGLE FAMILY,6461 THUNDERBIRD  DR, NASHVILLE,0.36,URBAN SERVICES DISTRICT,31000.0,126100.0,167300.0,1965,3,1,1,24216
40550,102 04 0 119.00,SINGLE FAMILY,6463  THUNDERBIRD DR, NASHVILLE,0.33,URBAN SERVICES DISTRICT,31000.0,101800.0,132800.0,1966,3,1,0,24217
43781,102 04 0 132.00,DUPLEX,447  WILCLAY DR, NASHVILLE,0.28,URBAN SERVICES DISTRICT,32000.0,103600.0,135600.0,1971,4,2,0,24218
8547,102 04 0 152.00,SINGLE FAMILY,456  WILCLAY DR, NASHVILLE,0.34,URBAN SERVICES DISTRICT,32000.0,130600.0,162600.0,1971,4,2,0,24220
32396,102 04 0 157.00,SINGLE FAMILY,6524  COUGAR DR, NASHVILLE,0.27,URBAN SERVICES DISTRICT,32000.0,97300.0,129300.0,1970,3,1,1,24221
14038,102 04 0 158.00,SINGLE FAMILY,6520  COUGAR DR, NASHVILLE,0.27,URBAN SERVICES DISTRICT,32000.0,100200.0,132200.0,1971,3,1,1,24222
22257,102 04 0 159.00,SINGLE FAMILY,6516  COUGAR DR, NASHVILLE,0.26,URBAN SERVICES DISTRICT,32000.0,102900.0,134900.0,1971,4,2,0,24223
32397,102 04 0 161.00,SINGLE FAMILY,6508  COUGAR DR, NASHVILLE,0.23,URBAN SERVICES DISTRICT,32000.0,110300.0,142300.0,1971,4,1,0,24224
49909,102 04 0 181.00,SINGLE FAMILY,6508 MERCOMATIC  CT, NASHVILLE,0.22,URBAN SERVICES DISTRICT,32000.0,100700.0,132700.0,1967,4,1,0,24225
5387,102 04 0 207.00,SINGLE FAMILY,6523  COUGAR DR, NASHVILLE,0.25,URBAN SERVICES DISTRICT,32000.0,145100.0,178700.0,1968,4,2,0,24226
12995,102 04 0 207.00,SINGLE FAMILY,6523  COUGAR DR, NASHVILLE,0.25,URBAN SERVICES DISTRICT,32000.0,145100.0,178700.0,1968,4,2,0,24226
657,102 07 0 014.00,SINGLE FAMILY,6653  CABOT DR, NASHVILLE,0.28,URBAN SERVICES DISTRICT,31000.0,105800.0,136800.0,1968,3,1,0,24237
22652,102 07 0 016.00,SINGLE FAMILY,6645  CABOT DR, NASHVILLE,0.28,URBAN SERVICES DISTRICT,31000.0,137000.0,168000.0,1968,3,1,1,24238
54525,102 07 0 020.00,SINGLE FAMILY,6629 CABOT  DR, NASHVILLE,0.28,URBAN SERVICES DISTRICT,31000.0,101000.0,132000.0,1967,3,1,0,24239
38013,102 07 0 028.00,SINGLE FAMILY,6593  CABOT DR, NASHVILLE,0.28,URBAN SERVICES DISTRICT,31000.0,119600.0,150600.0,1967,3,1,0,24240
44047,102 07 0 036.00,SINGLE FAMILY,6612  CABOT DR, NASHVILLE,0.28,URBAN SERVICES DISTRICT,31000.0,138500.0,180800.0,1968,4,2,0,24241
7956,102 07 0 061.00,SINGLE FAMILY,6601  BEACON LN, NASHVILLE,0.28,URBAN SERVICES DISTRICT,31000.0,120800.0,151800.0,1967,3,1,1,24242
